event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 299: O'Malley vs. Vera 2,Dan Miragliotta,Mateusz Gamrot,Rafael Dos Anjos,Mateusz Gamrot,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8baff440b82afd2b
UFC 299: O'Malley vs. Vera 2,Keith Peterson,Pedro Munhoz,Kyler Phillips,Kyler Phillips,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ebb758b49e82d0ed
UFC 299: O'Malley vs. Vera 2,Mike Beltran,Ion Cutelaba,Philipe Lins,Philipe Lins,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7bc7af11050e861b
UFC 299: O'Malley vs. Vera 2,Dan Miragliotta,Michel Pereira,Michal Oleksiejczuk,Michel Pereira,3,F,Middleweight,M,Submission,Rear Naked Choke,1,1:01,http://ufcstats.com/fight-details/f0a9dfbb6f6ac852
UFC Fight Night: Tybura vs. Spivac 2,Herb Dean,Marcin Tybura,Serghei Spivac,Serghei Spivac,5,F,Heavyweight,M,Submission,Armbar From Bottom Guard,1,1:44,http://ufcstats.com/fight-details/84973bbdffaf0d0e
UFC Fight Night: Tybura vs. Spivac 2,Jason Herzog,Damon Jackson,Chepe Mariscal,Chepe Mariscal,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e72a2130e7387637
UFC Fight Night: Tybura vs. Spivac 2,Mike Beltran,Danny Barlow,Nikolay Veretennikov,Danny Barlow,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/7b4284bd3033a319
UFC Fight Night: Tybura vs. Spivac 2,Chris Tognoni,Chris Gutierrez,Quang Le,Chris Gutierrez,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6aa89b7b5350b8e2
UFC Fight Night: Tybura vs. Spivac 2,Herb Dean,Yana Santos,Chelsea Chandler,Yana Santos,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e0b14afd93af5638
UFC Fight Night: Tybura vs. Spivac 2,Jason Herzog,Toshiomi Kazama,Charalampos Grigoriou,Toshiomi Kazama,3,F,Bantamweight,M,Submission,Triangle Choke From Bottom Guard,2,1:55,http://ufcstats.com/fight-details/1332c1037c955d82
UFC Fight Night: Tybura vs. Spivac 2,Mike Beltran,Karol Rosa,Pannie Kianzad,Karol Rosa,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a7ac1dfcdc083694
UFC Fight Night: Tybura vs. Spivac 2,Chris Tognoni,Jhonata Diniz,Karl Williams,Jhonata Diniz,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6bcaa0de4003cc41
UFC Fight Night: Tybura vs. Spivac 2,Mike Beltran,Youssef Zalal,Jarno Errens,Youssef Zalal,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:52,http://ufcstats.com/fight-details/cd9851b8eadb53a9
UFC Fight Night: Tybura vs. Spivac 2,Jerin Valel,Stephanie Luciano,Talita Alencar,Stephanie Luciano,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1b5d5af1bc0a34c7
UFC Fight Night: Sandhagen vs. Nurmagomedov,Marc Goddard,Cory Sandhagen,Umar Nurmagomedov,Umar Nurmagomedov,5,F,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/33655fd07cfbe034
UFC Fight Night: Sandhagen vs. Nurmagomedov,Daniel Movahedi,Shara Magomedov,Michal Oleksiejczuk,Shara Magomedov,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b38450d9aa0f52b8
UFC Fight Night: Sandhagen vs. Nurmagomedov,Keith Peterson,Marlon Vera,Deiveson Figueiredo,Deiveson Figueiredo,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bb85e207eba236bc
UFC Fight Night: Sandhagen vs. Nurmagomedov,Marc Goddard,Tony Ferguson,Michael Chiesa,Michael Chiesa,3,F,Welterweight,M,Submission,Rear Naked Choke,1,3:44,http://ufcstats.com/fight-details/2d39c26876246223
UFC Fight Night: Sandhagen vs. Nurmagomedov,Greg Kleynjans,Mackenzie Dern,Loopy Godinez,Mackenzie Dern,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d0d74672150ddea3
UFC Fight Night: Sandhagen vs. Nurmagomedov,Lukasz Bosacki,Joel Alvarez,Elves Brener,Joel Alvarez,3,F,Lightweight,M,KO/TKO,Knees to Head In Clinch,3,3:36,http://ufcstats.com/fight-details/de767dd5216bcad9
UFC Fight Night: Sandhagen vs. Nurmagomedov,Daniel Movahedi,Azamat Murzakanov,Alonzo Menifield,Azamat Murzakanov,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,2,3:18,http://ufcstats.com/fight-details/fbbb703581440496
UFC Fight Night: Sandhagen vs. Nurmagomedov,Marc Goddard,Mohammad Yahya,Kaue Fernandes,Kaue Fernandes,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,4:45,http://ufcstats.com/fight-details/1cd63899011c4bf6
UFC Fight Night: Sandhagen vs. Nurmagomedov,Keith Peterson,Shamil Gaziev,Don'Tale Mayes,Shamil Gaziev,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/637f792270a0c746
UFC Fight Night: Sandhagen vs. Nurmagomedov,Greg Kleynjans,Guram Kutateladze,Jordan Vucenic,Guram Kutateladze,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/77df662671ce11c5
UFC Fight Night: Sandhagen vs. Nurmagomedov,Daniel Movahedi,Viktoriia Dudakova,Sam Hughes,Sam Hughes,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f80143e1f3c3d319
UFC Fight Night: Sandhagen vs. Nurmagomedov,Lukasz Bosacki,Jai Herbert,Rolando Bedoya,Jai Herbert,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d038ff5ac21094f3
UFC Fight Night: Sandhagen vs. Nurmagomedov,Keith Peterson,Sedriques Dumas,Denis Tiuliulin,Sedriques Dumas,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e6851877e33d343f
UFC 304: Edwards vs. Muhammad 2,Mike Beltran,Leon Edwards,Belal Muhammad,Belal Muhammad,5,T,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/ec5163539a133f17
UFC 304: Edwards vs. Muhammad 2,Marc Goddard,Tom Aspinall,Curtis Blaydes,Tom Aspinall,5,T,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:00,http://ufcstats.com/fight-details/ec434314c5438fc7
UFC 304: Edwards vs. Muhammad 2,Lukasz Bosacki,King Green,Paddy Pimblett,Paddy Pimblett,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,1,3:22,http://ufcstats.com/fight-details/3e2bde19e752f64b
UFC 304: Edwards vs. Muhammad 2,Daniel Movahedi,Christian Leroy Duncan,Gregory Rodrigues,Gregory Rodrigues,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f02fed4e98048471
UFC 304: Edwards vs. Muhammad 2,Marc Goddard,Arnold Allen,Giga Chikadze,Arnold Allen,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8a2e28da18ba6a25
UFC 304: Edwards vs. Muhammad 2,Mike Beltran,Nathaniel Wood,Daniel Pineda,Nathaniel Wood,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/45e6a9b56ee3a9d1
UFC 304: Edwards vs. Muhammad 2,Daniel Movahedi,Molly McCann,Bruna Brasil,Bruna Brasil,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/678eda89a096dde8
UFC 304: Edwards vs. Muhammad 2,Lukasz Bosacki,Jake Hadley,Caolan Loughran,Jake Hadley,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9d8c32c60df0e287
UFC 304: Edwards vs. Muhammad 2,Mike Beltran,Muhammad Mokaev,Manel Kape,Muhammad Mokaev,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d6e240c47ba6034d
UFC 304: Edwards vs. Muhammad 2,Daniel Movahedi,Oban Elliott,Preston Parsons,Oban Elliott,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/16b0a16ab2e20fdb
UFC 304: Edwards vs. Muhammad 2,Marc Goddard,Modestas Bukauskas,Marcin Prachnio,Modestas Bukauskas,3,F,Light Heavyweight,M,Submission,Arm Triangle From Half Guard,3,3:12,http://ufcstats.com/fight-details/026bb9fd1b3f239d
UFC 304: Edwards vs. Muhammad 2,Lukasz Bosacki,Sam Patterson,Kiefer Crosbie,Sam Patterson,3,F,Welterweight,M,Submission,Arm Triangle From Mount,1,2:50,http://ufcstats.com/fight-details/3183dfe66fcdd25f
UFC 304: Edwards vs. Muhammad 2,Marc Goddard,Mick Parkin,Lukasz Brzeski,Mick Parkin,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:23,http://ufcstats.com/fight-details/a5558e8fec59a687
UFC 304: Edwards vs. Muhammad 2,Mike Beltran,Shauna Bannon,Alice Ardelean,Shauna Bannon,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/dff2ef8fdde8c502
UFC Fight Night: Lemos vs. Jandiroba,Mark Smith,Amanda Lemos,Virna Jandiroba,Virna Jandiroba,5,F,Women's Strawweight,F,Submission,Armbar From Back Control,2,4:48,http://ufcstats.com/fight-details/4a00db8aeff200a2
UFC Fight Night: Lemos vs. Jandiroba,Herb Dean,Steve Garcia,SeungWoo Choi,Steve Garcia,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:36,http://ufcstats.com/fight-details/120ec60ad18cf6c5
UFC Fight Night: Lemos vs. Jandiroba,Kerry Hatley,Kurt Holobaugh,Kaynan Kruschewsky,Kurt Holobaugh,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9eaa33f874bbb999
UFC Fight Night: Lemos vs. Jandiroba,Chris Tognoni,Cody Durden,Bruno Silva,Bruno Silva,3,F,Flyweight,M,KO/TKO,Punches to Head From Guard,2,2:58,http://ufcstats.com/fight-details/94541dd979e0b4bd
UFC Fight Night: Lemos vs. Jandiroba,Herb Dean,Dooho Choi,Bill Algeo,Dooho Choi,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,3:38,http://ufcstats.com/fight-details/ec8bc554a0646638
UFC Fight Night: Lemos vs. Jandiroba,Mark Smith,JeongYeong Lee,Hyder Amil,Hyder Amil,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,1:05,http://ufcstats.com/fight-details/6e6567a98ea78891
UFC Fight Night: Lemos vs. Jandiroba,Kerry Hatley,Brian Kelleher,Cody Gibson,Cody Gibson,3,F,Bantamweight,M,Submission,Arm Triangle From Half Guard,1,3:58,http://ufcstats.com/fight-details/40c18c6d64463809
UFC Fight Night: Lemos vs. Jandiroba,Chris Tognoni,Miranda Maverick,Dione Barbosa,Miranda Maverick,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e655774643881e6c
UFC Fight Night: Lemos vs. Jandiroba,Herb Dean,Loik Radzhabov,Trey Ogden,Trey Ogden,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b3f1253d0a991791
UFC Fight Night: Lemos vs. Jandiroba,Mark Smith,Luana Carolina,Lucie Pudilova,Luana Carolina,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c3ef9edf73626521
UFC Fight Night: Lemos vs. Jandiroba,Kerry Hatley,Mohammed Usman,Thomas Petersen,Thomas Petersen,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/836e9bc5c1f6acd3
UFC Fight Night: Namajunas vs. Cortez,Herb Dean,Rose Namajunas,Tracy Cortez,Rose Namajunas,5,F,Women's Flyweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/1394ce1832ddefe0
UFC Fight Night: Namajunas vs. Cortez,Dan Miragliotta,Santiago Ponzinibbio,Muslim Salikhov,Muslim Salikhov,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/dff8e4ef87d69516
UFC Fight Night: Namajunas vs. Cortez,Herb Dean,Drew Dober,Jean Silva,Jean Silva,3,F,Lightweight,M,TKO - Doctor's Stoppage,Cut to Dober's eye,3,1:28,http://ufcstats.com/fight-details/54de03e04f571735
UFC Fight Night: Namajunas vs. Cortez,Dan Miragliotta,Gabriel Bonfim,Ange Loosa,Gabriel Bonfim,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dad759ec50508147
UFC Fight Night: Namajunas vs. Cortez,Nick Berens,Julian Erosa,Christian Rodriguez,Julian Erosa,3,F,Featherweight,M,Submission,Guillotine Choke From Guard,1,4:49,http://ufcstats.com/fight-details/a63bb85cc39389c7
UFC Fight Night: Namajunas vs. Cortez,Joe Coca,Joshua Van,Charles Johnson,Charles Johnson,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,3,0:20,http://ufcstats.com/fight-details/80108a70c4afa6c2
UFC Fight Night: Namajunas vs. Cortez,Joel Ojeda,Jasmine Jasudavicius,Fatima Kline,Jasmine Jasudavicius,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/582afc25875911d1
UFC Fight Night: Namajunas vs. Cortez,Nick Berens,Montel Jackson,Da'Mon Blackshear,Montel Jackson,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:18,http://ufcstats.com/fight-details/5eebde8fb4d67259
UFC Fight Night: Namajunas vs. Cortez,Joe Coca,Luana Santos,Mariya Agapova,Luana Santos,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,3:27,http://ufcstats.com/fight-details/e06bfd0100eccbad
UFC Fight Night: Namajunas vs. Cortez,Nick Berens,Josh Fremd,Andre Petroski,Andre Petroski,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d8e8d41282fc90dc
UFC Fight Night: Namajunas vs. Cortez,Joel Ojeda,Evan Elder,Darrius Flowers,Evan Elder,3,F,Welterweight,M,Submission,Arm Triangle From Side Control,2,1:46,http://ufcstats.com/fight-details/25747d81ae5c6564
UFC 303: Pereira vs. Prochazka 2,Herb Dean,Alex Pereira,Jiri Prochazka,Alex Pereira,5,T,Light Heavyweight,M,KO/TKO,Kick to Head At Distance,2,0:13,http://ufcstats.com/fight-details/bca5d01f8775f852
UFC 303: Pereira vs. Prochazka 2,,Dan Ige,Diego Lopes,Diego Lopes,3,F,Catch Weight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fc8ad0c7fc70dde7
UFC 303: Pereira vs. Prochazka 2,Marc Goddard,Anthony Smith,Roman Dolidze,Roman Dolidze,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bf878c083a6b30ad
UFC 303: Pereira vs. Prochazka 2,Chris Tognoni,Mayra Bueno Silva,Macy Chiasson,Macy Chiasson,3,F,Women's Bantamweight,F,TKO - Doctor's Stoppage,Cut,2,1:58,http://ufcstats.com/fight-details/a571c622ab89b3d9
UFC 303: Pereira vs. Prochazka 2,Mark Smith,Ian Machado Garry,Michael Page,Ian Machado Garry,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fbf77262d8da342b
UFC 303: Pereira vs. Prochazka 2,Herb Dean,Joe Pyfer,Marc-Andre Barriault,Joe Pyfer,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,1:25,http://ufcstats.com/fight-details/daa6b47be304ec86
UFC 303: Pereira vs. Prochazka 2,Jason Herzog,Cub Swanson,Andre Fili,Andre Fili,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/08489fdfb56ee19c
UFC 303: Pereira vs. Prochazka 2,Marc Goddard,Charles Jourdain,Jean Silva,Jean Silva,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,2,1:22,http://ufcstats.com/fight-details/2b7883b304b3df1c
UFC 303: Pereira vs. Prochazka 2,Chris Tognoni,Payton Talbott,Yanis Ghemmouri,Payton Talbott,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:19,http://ufcstats.com/fight-details/5f8a92f10e5451ce
UFC 303: Pereira vs. Prochazka 2,Jason Herzog,Michelle Waterson-Gomez,Gillian Robertson,Gillian Robertson,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2517029ff9c1a1a2
UFC 303: Pereira vs. Prochazka 2,Mark Smith,Andrei Arlovski,Martin Buday,Martin Buday,3,F,Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3bbc222130d9dac7
UFC 303: Pereira vs. Prochazka 2,Marc Goddard,Rei Tsuruya,Carlos Hernandez,Rei Tsuruya,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7856621db043423d
UFC 303: Pereira vs. Prochazka 2,Mark Smith,Ricky Simon,Vinicius Oliveira,Vinicius Oliveira,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bbe3d8a37a276511
UFC Fight Night: Whittaker vs. Aliskerov,Marc Goddard,Robert Whittaker,Ikram Aliskerov,Robert Whittaker,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,1:49,http://ufcstats.com/fight-details/eba46dbf9cdd83c0
UFC Fight Night: Whittaker vs. Aliskerov,Jason Herzog,Sergei Pavlovich,Alexander Volkov,Alexander Volkov,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cd3bb8a2824fbf22
UFC Fight Night: Whittaker vs. Aliskerov,Rich Mitchell,Kelvin Gastelum,Daniel Rodriguez,Kelvin Gastelum,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8ddd53a7ed3754d5
UFC Fight Night: Whittaker vs. Aliskerov,Marc Goddard,Shara Magomedov,Antonio Trocoli,Shara Magomedov,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:27,http://ufcstats.com/fight-details/fbbf5391ea25521b
UFC Fight Night: Whittaker vs. Aliskerov,Jason Herzog,Johnny Walker,Volkan Oezdemir,Volkan Oezdemir,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:28,http://ufcstats.com/fight-details/9d5f562e0572058c
UFC Fight Night: Whittaker vs. Aliskerov,Rich Mitchell,Nasrat Haqparast,Jared Gordon,Nasrat Haqparast,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/774fb0c0c1c2bc6a
UFC Fight Night: Whittaker vs. Aliskerov,Thomas Fan,Muhammad Naimov,Felipe Lima,Felipe Lima,3,F,Featherweight,M,Submission,Rear Naked Choke,3,1:15,http://ufcstats.com/fight-details/8bd5f20f49434c65
UFC Fight Night: Whittaker vs. Aliskerov,Thomas Fan,Rinat Fakhretdinov,Nicolas Dalby,Rinat Fakhretdinov,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/de1acb6803ab3f14
UFC Fight Night: Whittaker vs. Aliskerov,Marc Goddard,Kyung Ho Kang,Muin Gafurov,Muin Gafurov,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8db5cf5df713a7e9
UFC Fight Night: Whittaker vs. Aliskerov,Jason Herzog,Magomed Gadzhiyasulov,Brendson Ribeiro,Magomed Gadzhiyasulov,3,F,Light Heavyweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/0ac2da3dbaf2fce2
UFC Fight Night: Whittaker vs. Aliskerov,Thomas Fan,Xiao Long,ChangHo Lee,ChangHo Lee,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/c0d6feef69ccb330
UFC Fight Night: Perez vs. Taira,Herb Dean,Alex Perez,Tatsuro Taira,Tatsuro Taira,5,F,Flyweight,M,KO/TKO,"to   Standing Back Control
      Leg injury to Perez",2,2:59,http://ufcstats.com/fight-details/7f14be4e45bca6bd
UFC Fight Night: Perez vs. Taira,Mark Smith,Douglas Silva de Andrade,Miles Johns,Miles Johns,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6bdb93f9b4581bf6
UFC Fight Night: Perez vs. Taira,Mike Beltran,Timmy Cuamba,Lucas Almeida,Lucas Almeida,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/78a7bf038e56881d
UFC Fight Night: Perez vs. Taira,Chris Tognoni,Brady Hiestand,Garrett Armfield,Brady Hiestand,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,1:52,http://ufcstats.com/fight-details/fea3a0643218e16b
UFC Fight Night: Perez vs. Taira,Herb Dean,Asu Almabayev,Jose Johnson,Asu Almabayev,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3b1438e9ec64990e
UFC Fight Night: Perez vs. Taira,Mark Smith,Josh Quinlan,Adam Fugitt,Adam Fugitt,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ab7bc93bdf4132c4
UFC Fight Night: Perez vs. Taira,Mike Beltran,Jimmy Flick,Nate Maness,Nate Maness,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6f31285305881fe3
UFC Fight Night: Perez vs. Taira,Chris Tognoni,Carli Judice,Gabriella Fernandes,Gabriella Fernandes,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/19ef5890b20f903a
UFC Fight Night: Perez vs. Taira,Mark Smith,Jeka Saragih,Westin Wilson,Westin Wilson,3,F,Featherweight,M,Submission,Triangle Armbar From Guard,1,1:49,http://ufcstats.com/fight-details/e47523ac32bfa24c
UFC Fight Night: Perez vs. Taira,Mike Beltran,Melquizael Costa,Shayilan Nuerdanbieke,Melquizael Costa,3,F,Featherweight,M,Submission,Rear Naked Choke,3,1:50,http://ufcstats.com/fight-details/94f5b35b2b6c72b1
UFC Fight Night: Perez vs. Taira,Chris Tognoni,Josefine Knutsson,Julia Polastri,Josefine Knutsson,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/06713afc60301c0c
UFC Fight Night: Cannonier vs. Imavov,Jason Herzog,Jared Cannonier,Nassourdine Imavov,Nassourdine Imavov,5,F,Middleweight,M,KO/TKO,Punches to Head At Distance,4,1:34,http://ufcstats.com/fight-details/052f53e006b28132
UFC Fight Night: Cannonier vs. Imavov,Dan Miragliotta,Dominick Reyes,Dustin Jacoby,Dominick Reyes,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:00,http://ufcstats.com/fight-details/2d12ae4683bbf433
UFC Fight Night: Cannonier vs. Imavov,Blake Grice,Raul Rosas Jr.,Ricky Turcios,Raul Rosas Jr.,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,2:22,http://ufcstats.com/fight-details/b34abcfe4c2e8a57
UFC Fight Night: Cannonier vs. Imavov,Jason Herzog,Brunno Ferreira,Dustin Stoltzfus,Brunno Ferreira,3,F,Middleweight,M,KO/TKO,Spinning Back Elbow to Head At Distance,1,4:51,http://ufcstats.com/fight-details/dcc0c53100fa1dd2
UFC Fight Night: Cannonier vs. Imavov,Dan Miragliotta,Julian Marquez,Zachary Reese,Zachary Reese,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,0:20,http://ufcstats.com/fight-details/3b12094dd48c2dc5
UFC Fight Night: Cannonier vs. Imavov,Rob Mooney,Miguel Baeza,Punahele Soriano,Punahele Soriano,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/393f9bc7b51791a6
UFC Fight Night: Cannonier vs. Imavov,George Conley,Thiago Moises,Ludovit Klein,Ludovit Klein,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/251983e1bdae20fe
UFC Fight Night: Cannonier vs. Imavov,Blake Grice,Charles Radtke,Carlos Prates,Carlos Prates,3,F,Welterweight,M,KO/TKO,Knee to Body At Distance,1,4:47,http://ufcstats.com/fight-details/8afe89f5c451b372
UFC Fight Night: Cannonier vs. Imavov,Jason Herzog,Brad Katona,Jesse Butler,Brad Katona,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4c0adccb34c1d995
UFC Fight Night: Cannonier vs. Imavov,George Conley,Andrea Lee,Montana De La Rosa,Montana De La Rosa,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/a91fdb21a7ff52e5
