event_name,event_date,event_city,event_state,event_country,event_url
UFC Fight Night: Bisping vs Le,2014-08-23,Macau,NULL,China,http://ufcstats.com/event-details/770b9d4813c25902
UFC Fight Night: Bader vs Saint Preux,2014-08-16,Bangor,Maine,USA,http://ufcstats.com/event-details/fd7acf42bd6e7e95
UFC on FOX: Lawler vs Brown,2014-07-26,San Jose,California,USA,http://ufcstats.com/event-details/05fbfe628658c538
UFC Fight Night: McGregor vs Brandao,2014-07-19,Dublin,Leinster,Ireland,http://ufcstats.com/event-details/073eee4e62f0d988
UFC Fight Night: Cowboy vs Miller,2014-07-16,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/79ded75550efc139
The Ultimate Fighter: Team Edgar vs. Team Penn Finale,2014-07-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1c5879330d42255f
UFC 175: Weidman vs Machida,2014-07-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/53adf5b845d91e4a
UFC Fight Night: Swanson vs Stephens,2014-06-28,San Antonio,Texas,USA,http://ufcstats.com/event-details/c0ed7b208197e8de
UFC Fight Night: Te Huna vs Marquardt,2014-06-28,Auckland,NULL,New Zealand,http://ufcstats.com/event-details/ac9521250dc1a14c
UFC 174: Johnson vs Bagautinov,2014-06-14,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/5b5307450405abf0
UFC Fight Night: Henderson vs Khabilov,2014-06-07,Albuquerque,New Mexico,USA,http://ufcstats.com/event-details/1fcfc3709fe58151
UFC Fight Night: Miocic vs Maldonado,2014-05-31,Sao Paulo,NULL,Brazil,http://ufcstats.com/event-details/59aaf2730b84698a
UFC Fight Night: Munoz vs Mousasi,2014-05-31,Berlin,NULL,Germany,http://ufcstats.com/event-details/b757c73f443d4fca
UFC 173: Barao vs Dillashaw,2014-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9ca265dfe8323db3
UFC Fight Night: Brown vs Silva,2014-05-10,Cincinnati,Ohio,USA,http://ufcstats.com/event-details/579fcdfcabd23a7b
UFC 172: Jones vs Teixeira,2014-04-26,Baltimore,Maryland,USA,http://ufcstats.com/event-details/4f2fcbefb668689d
UFC on FOX: Werdum vs Browne,2014-04-19,Orlando,Florida,USA,http://ufcstats.com/event-details/a421465acbe59c77
UFC Fight Night: Bisping vs Kennedy,2014-04-16,Quebec City,Quebec,Canada,http://ufcstats.com/event-details/f9f07bb5a43535ed
UFC Fight Night: Minotauro vs Nelson,2014-04-11,Abu Dhabi,NULL,United Arab Emirates,http://ufcstats.com/event-details/d632d156c0549e07
UFC Fight Night: Shogun vs Henderson 2,2014-03-23,Natal,Rio Grande do Norte,Brazil,http://ufcstats.com/event-details/d5f820c11a121050
UFC 171: Hendricks vs Lawler,2014-03-15,Dallas,Texas,USA,http://ufcstats.com/event-details/179f1948dc234f1f
UFC Fight Night: Gustafsson vs Manuwa,2014-03-08,London,England,United Kingdom,http://ufcstats.com/event-details/ebc1f40e00e0c481
UFC Fight Night: Kim vs Hathaway,2014-03-01,Macau,NULL,China,http://ufcstats.com/event-details/a26198ba5093147e
UFC 170: Rousey vs McMann,2014-02-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3138fab619faf4d1
UFC Fight Night: Machida vs Mousasi,2014-02-15,Jaragua do Sul,Santa Catarina,Brazil,http://ufcstats.com/event-details/51b0bb73a1da34bc
UFC 169: Barao vs Faber 2,2014-02-01,Newark,New Jersey,USA,http://ufcstats.com/event-details/fc31f896cde2bc2e
UFC on FOX: Henderson vs Thomson,2014-01-25,Chicago,Illinois,USA,http://ufcstats.com/event-details/a8d521d913df4e31
UFC Fight Night: Rockhold vs Philippou,2014-01-15,Duluth,Georgia,USA,http://ufcstats.com/event-details/30a09e43f15f1d75
UFC Fight Night: Saffiedine vs Lim,2014-01-04,Singapore,NULL,Singapore,http://ufcstats.com/event-details/e5c9de15bb58b1c6
UFC 168: Weidman vs Silva 2,2013-12-28,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/83d0de122f2f9664
UFC on FOX: Johnson vs. Benavidez 2,2013-12-14,Sacramento,California,USA,http://ufcstats.com/event-details/480b702debcb5433
UFC Fight Night: Hunt vs Bigfoot,2013-12-06,Brisbane,Queensland,Australia,http://ufcstats.com/event-details/ee457ef1e1c326c1
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,2013-11-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9a967e8e43dcef63
UFC 167: St-Pierre vs Hendricks,2013-11-16,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/28f3c2258a1d8874
UFC Fight Night: Belfort vs Henderson 2,2013-11-09,Goiania,Goias,Brazil,http://ufcstats.com/event-details/5d7c18191b8aa432
UFC Fight Night: Fight for the Troops 3,2013-11-06,Fort Campbell,Kentucky,USA,http://ufcstats.com/event-details/35dc6220b113b7ec
UFC Fight Night: Machida vs Munoz,2013-10-26,Manchester,England,United Kingdom,http://ufcstats.com/event-details/60884f31ead1609c
UFC 166: Velasquez vs Dos Santos 3,2013-10-19,Houston,Texas,USA,http://ufcstats.com/event-details/eae4aec1a5a8ff01
UFC Fight Night: Maia vs Shields,2013-10-09,Barueri,Sao Paulo,Brazil,http://ufcstats.com/event-details/43612456979e5d5e
UFC 165: Jones vs Gustafsson,2013-09-21,Toronto,Ontario,Canada,http://ufcstats.com/event-details/df5a77121ba84a5d
UFC Fight Night: Teixeira vs Bader,2013-09-04,Belo Horizonte,Minas Gerais,Brazil,http://ufcstats.com/event-details/b23fca14c7b79935
UFC 164: Henderson vs Pettis 2,2013-08-31,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/980b4e712489098e
UFC Fight Night: Condit vs Kampmann 2,2013-08-28,Indianapolis,Indiana,USA,http://ufcstats.com/event-details/e5c38954c006f15c
UFC Fight Night: Shogun vs Sonnen,2013-08-17,Boston,Massachusetts,USA,http://ufcstats.com/event-details/cf1a88371c8cb690
UFC 163: Aldo vs Jung,2013-08-03,Rio de Janeiro,NULL,Brazil,http://ufcstats.com/event-details/ebc5af72ad5a28cb
UFC on FOX: Johnson vs Moraga,2013-07-27,Seattle,Washington,USA,http://ufcstats.com/event-details/5330fe7e4c3af81c
UFC 162: Silva vs Weidman,2013-07-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e0b74df14f52cd15
UFC 161: Evans vs Henderson,2013-06-15,Winnipeg,Manitoba,Canada,http://ufcstats.com/event-details/8fd1f27e86661ede
UFC on FUEL TV: Nogueira vs. Werdum,2013-06-08,Fortaleza,Ceara,Brazil,http://ufcstats.com/event-details/7865707fd684d77b
UFC 160: Velasquez vs Silva 2,2013-05-25,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3c241737a6069b9f
UFC on FX: Belfort vs. Rockhold,2013-05-18,Jaragua do Sul,Santa Catarina,Brazil,http://ufcstats.com/event-details/030f08370fd1c2bb
UFC 159: Jones vs Sonnen,2013-04-27,Newark,New Jersey,USA,http://ufcstats.com/event-details/ea0ad155451ed1f5
UFC on FOX: Henderson vs Melendez,2013-04-20,San Jose,California,USA,http://ufcstats.com/event-details/aa79d5399571068e
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,2013-04-13,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/ce47f49e5c386a9c
UFC on FUEL TV: Mousasi vs Latifi,2013-04-06,Stockholm,NULL,Sweden,http://ufcstats.com/event-details/6291ac0a3726732f
UFC 158: St-Pierre vs Diaz,2013-03-16,Montreal,Quebec,Canada,http://ufcstats.com/event-details/f1b2a4365799c48b
UFC on FUEL TV: Silva vs. Stann,2013-03-02,Saitama,NULL,Japan,http://ufcstats.com/event-details/83c6c3e0f8bde8ee
UFC 157: Rousey vs Carmouche,2013-02-23,Anaheim,California,USA,http://ufcstats.com/event-details/09c44b317c98bf96
UFC on FUEL TV: Barao vs McDonald,2013-02-16,London,England,United Kingdom,http://ufcstats.com/event-details/4679a38cced7c64a
UFC 156: Aldo vs Edgar,2013-02-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/601cf40c09090853
UFC on FOX: Johnson vs Dodson,2013-01-26,Chicago,Illinois,USA,http://ufcstats.com/event-details/738acab0c6934dd8
UFC on FX: Belfort vs Bisping,2013-01-19,Sao Paulo,NULL,Brazil,http://ufcstats.com/event-details/56f4b81ec4db61af
UFC 155: Dos Santos vs Velasquez II,2012-12-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c6e6926a81adcd00
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,2012-12-15,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c6da1c24fe473418
UFC on FX: Sotiropoulos vs Pearson,2012-12-14,Gold Coast,Queensland,Australia,http://ufcstats.com/event-details/e8c170a64dc920ac
UFC on FOX: Henderson vs Diaz,2012-12-08,Seattle,Washington,USA,http://ufcstats.com/event-details/d1e6a6536ee62517
UFC 154: St-Pierre vs Condit,2012-11-17,Montreal,Quebec,Canada,http://ufcstats.com/event-details/d41937647eae9a34
UFC Macao: Franklin vs Le,2012-11-10,Macau,NULL,China,http://ufcstats.com/event-details/319fa1bd3176bded
UFC 153: Silva vs Bonnar,2012-10-13,Rio de Janeiro,NULL,Brazil,http://ufcstats.com/event-details/96d173b7f92aa520
UFC on FX: Browne vs Bigfoot,2012-10-05,Minneapolis,Minnesota,USA,http://ufcstats.com/event-details/6a0b80a24f22e152
UFC on FUEL TV: Struve vs Miocic,2012-09-29,Nottingham,England,United Kingdom,http://ufcstats.com/event-details/6cbb7661c3258617
UFC 152: Jones vs Belfort,2012-09-22,Toronto,Ontario,Canada,http://ufcstats.com/event-details/53e533db1b8e9712
UFC 150: Henderson vs Edgar II,2012-08-11,Denver,Colorado,USA,http://ufcstats.com/event-details/3c48019bc387b80c
UFC on FOX: Shogun vs Vera,2012-08-04,Los Angeles,California,USA,http://ufcstats.com/event-details/f62850b3c7480db9
UFC 149: Faber vs Barao,2012-07-21,Calgary,Alberta,Canada,http://ufcstats.com/event-details/abbc4fc02e0d84b3
UFC on FUEL TV: Munoz vs Weidman,2012-07-11,San Jose,California,USA,http://ufcstats.com/event-details/d3b5ad3b15a64a18
UFC 148: Silva vs Sonnen 2,2012-07-07,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e8efeb9cf33b1941
UFC 147: Silva vs Franklin 2,2012-06-23,Belo Horizonte,Minas Gerais,Brazil,http://ufcstats.com/event-details/3da19339ee7051d5
UFC on FX: Maynard vs Guida,2012-06-22,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/505934897b8b4824
UFC on FX: Johnson vs McCall,2012-06-08,Sunrise,Florida,USA,http://ufcstats.com/event-details/49590e0508b2c19f
The Ultimate Fighter: Live Finale,2012-06-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/96087e90d900f0ef
UFC 146: Dos Santos vs Mir,2012-05-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4985113c0928aa62
UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,Fairfax,Virginia,USA,http://ufcstats.com/event-details/8caca5857ce0e30b
UFC on FOX: Diaz vs Miller,2012-05-05,East Rutherford,New Jersey,USA,http://ufcstats.com/event-details/5898357a45a73674
UFC 145: Jones vs Evans,2012-04-21,Atlanta,Georgia,USA,http://ufcstats.com/event-details/155bfc7ed36622df
UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,Stockholm,NULL,Sweden,http://ufcstats.com/event-details/21f2974fd08085e3
UFC on FX: Alves vs Kampmann,2012-03-02,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/b5ea750025697880
UFC 144: Edgar vs Henderson,2012-02-25,Saitama,NULL,Japan,http://ufcstats.com/event-details/8377c5572cb356f3
UFC on FUEL TV: Sanchez vs Ellenberger,2012-02-15,Omaha,Nebraska,USA,http://ufcstats.com/event-details/0a97691039c4bbfb
UFC 143: Diaz vs Condit,2012-02-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/df2cf66d8c0123db
UFC on FOX: Evans vs Davis,2012-01-28,Chicago,Illinois,USA,http://ufcstats.com/event-details/c3c23c99477c041b
UFC on FX: Guillard vs Miller,2012-01-20,Nashville,Tennessee,USA,http://ufcstats.com/event-details/4d74641fac830182
UFC 142: Aldo vs Mendes,2012-01-14,Rio de Janeiro,NULL,Brazil,http://ufcstats.com/event-details/18524b46c570730b
UFC 141: Lesnar vs Overeem,2011-12-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/91720876db0ee468
UFC 140: Jones vs Machida,2011-12-10,Toronto,Ontario,Canada,http://ufcstats.com/event-details/6d7886b094b471ac
The Ultimate Fighter: Team Bisping vs Team Miller Finale,2011-12-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1f5f75658551f2d3
UFC 139: Shogun vs Henderson,2011-11-19,San Jose,California,USA,http://ufcstats.com/event-details/0ec821423baa26bd
UFC on FOX: Velasquez vs Dos Santos,2011-11-12,Anaheim,California,USA,http://ufcstats.com/event-details/1c061eb6e29eaa0a
UFC 138: Leben vs Munoz,2011-11-05,Birmingham,England,United Kingdom,http://ufcstats.com/event-details/e780ccc79a209985
UFC 137: Penn vs Diaz,2011-10-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/8788beb528894f33
UFC 136: Edgar vs Maynard 3,2011-10-08,Houston,Texas,USA,http://ufcstats.com/event-details/7d5b12de1625984e
UFC Live: Cruz vs Johnson,2011-10-01,Washington,DC,USA,http://ufcstats.com/event-details/44f9c777fed7ca03
UFC 135: Jones vs Rampage,2011-09-24,Denver,Colorado,USA,http://ufcstats.com/event-details/73ef22f25d0f70e2
UFC Fight Night: Shields vs Ellenberger,2011-09-17,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/1ffc38f67785797b
UFC 134: Silva vs Okami,2011-08-27,Rio de Janeiro,NULL,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c
UFC Live: Hardy vs Lytle,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4
UFC 133: Evans vs Ortiz 2,2011-08-06,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/f1f9e48a0d150757
UFC 132: Cruz vs Faber,2011-07-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/83fd97284f4bb4a4
UFC Live: Kongo vs Barry,2011-06-26,Pittsburgh,Pennsylvania,USA,http://ufcstats.com/event-details/d023ae89a2a4a41e
UFC 131: Dos Santos vs Carwin,2011-06-11,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/aac5ac38148f0528
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,2011-06-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3ba3b5cc94498437
UFC 130: Rampage vs Hamill,2011-05-28,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/b732b326c362fb62
UFC 129: St-Pierre vs Shields,2011-04-30,Toronto,Ontario,Canada,http://ufcstats.com/event-details/2db7fa8db6bc9632
UFC Fight Night: Nogueira vs Davis,2011-03-26,Seattle,Washington,USA,http://ufcstats.com/event-details/8a59d346dc976a10
UFC 128: Shogun vs Jones,2011-03-19,Newark,New Jersey,USA,http://ufcstats.com/event-details/1411c630ba711b64
UFC Live: Sanchez vs Kampmann,2011-03-03,Louisville,Kentucky,USA,http://ufcstats.com/event-details/a54fc2d6fc224dc3
UFC 127: Penn vs Fitch,2011-02-26,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/88a9bc81271ccd89
UFC 126: Silva vs Belfort,2011-02-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/65ddc8a9ac4e8531
UFC Fight Night: Fight for the Troops 2,2011-01-22,Killeen,Texas,USA,http://ufcstats.com/event-details/282fa667ff9c51ed
UFC 125: Resolution,2011-01-01,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/d1152823307d7e7c
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Montreal,Quebec,Canada,http://ufcstats.com/event-details/132f860d02953f4c
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/5d7bdab5e03e3216
UFC 123: Rampage vs Machida,2010-11-20,Auburn Hills,Michigan,USA,http://ufcstats.com/event-details/dd992d569aaebee6
UFC 122: Marquardt vs Okami,2010-11-13,Oberhausen,North Rhine-Westphalia,Germany,http://ufcstats.com/event-details/0ff11cc094e887bc
UFC 121: Lesnar vs Velasquez,2010-10-23,Anaheim,California,USA,http://ufcstats.com/event-details/afdb76fbd86f6d11
UFC 120: Bisping vs Akiyama,2010-10-16,London,England,United Kingdom,http://ufcstats.com/event-details/d512d9f204059f57
UFC 119: Mir vs Cro Cop,2010-09-25,Indianapolis,Indiana,USA,http://ufcstats.com/event-details/ad32471f01e7b1a5
UFC Fight Night: Marquardt vs Palhares,2010-09-15,Austin,Texas,USA,http://ufcstats.com/event-details/acff437707625fc7
UFC 118: Edgar vs Penn 2,2010-08-28,Boston,Massachusetts,USA,http://ufcstats.com/event-details/054defd5420a551f
UFC 117: Silva vs Sonnen,2010-08-07,Oakland,California,USA,http://ufcstats.com/event-details/2f3f12002564bb55
UFC Live: Jones vs Matyushenko,2010-08-01,San Diego,California,USA,http://ufcstats.com/event-details/f12f979b657ab876
UFC 116: Lesnar vs Carwin,2010-07-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/140745cbbcb023ac
The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,2010-06-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9bcf8603ceb25680
UFC 115: Liddell vs Franklin,2010-06-12,Vancouver,British Columbia,Canada,http://ufcstats.com/event-details/cfb65863d5099327
UFC 114: Rampage vs Evans,2010-05-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/bfc2fc38a0e20211
UFC 113: Machida vs Shogun 2,2010-05-08,Montreal,Quebec,Canada,http://ufcstats.com/event-details/d0c29452d3272603
UFC 112: Invincible,2010-04-10,Abu Dhabi,NULL,United Arab Emirates,http://ufcstats.com/event-details/24b033b3daf1c9df
UFC Fight Night: Florian vs Gomi,2010-03-31,Charlotte,North Carolina,USA,http://ufcstats.com/event-details/3ed134d85dfbd7b4
UFC 111: St-Pierre vs Hardy,2010-03-27,Newark,New Jersey,USA,http://ufcstats.com/event-details/c80095f6092271a7
UFC Live: Vera vs Jones,2010-03-21,Broomfield,Colorado,USA,http://ufcstats.com/event-details/3795fca327cbcf23
UFC 110: Nogueira vs Velasquez,2010-02-20,Sydney,New South Wales,Australia,http://ufcstats.com/event-details/49efbdc6c9f650c4
UFC 109: Relentless,2010-02-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/15edcf67ccf5be84
UFC Fight Night: Maynard vs Diaz,2010-01-11,Fairfax,Virginia,USA,http://ufcstats.com/event-details/58bc81376286b3d3
UFC 108: Evans vs Silva,2010-01-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a6d8bfe9e0c8153b
UFC 107: Penn vs Sanchez,2009-12-12,Memphis,Tennessee,USA,http://ufcstats.com/event-details/821cd80aab70d5f9
The Ultimate Fighter: Heavyweights Finale,2009-12-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/91d73ee59347ac16
UFC 106: Ortiz vs Griffin 2,2009-11-21,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/84a067c46306a737
UFC 105: Couture vs Vera,2009-11-14,Manchester,England,United Kingdom,http://ufcstats.com/event-details/fa8b9e6b0c2269f8
UFC 104: Machida vs Shogun,2009-10-24,Los Angeles,California,USA,http://ufcstats.com/event-details/7c0847d3854a95f2
UFC 103: Franklin vs Belfort,2009-09-19,Dallas,Texas,USA,http://ufcstats.com/event-details/896c322f56b8be5a
UFC Fight Night: Diaz vs Guillard,2009-09-16,Oklahoma City,Oklahoma,USA,http://ufcstats.com/event-details/a8ea84cbe1655f0a
UFC 102: Couture vs Nogueira,2009-08-29,Portland,Oregon,USA,http://ufcstats.com/event-details/c6a33ff198aaaeeb
UFC 101: Declaration,2009-08-08,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/48d1f690b763934c
UFC 100,2009-07-11,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/0ee783aa00e468f0
The Ultimate Fighter: United States vs. United Kingdom Finale,2009-06-20,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4908c5ee68a50ee5
UFC 99: The Comeback,2009-06-13,Cologne,North Rhine-Westphalia,Germany,http://ufcstats.com/event-details/cb6783c39c01d896
UFC 98: Evans vs Machida,2009-05-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c4b6099f0d25f75e
UFC 97: Redemption,2009-04-18,Montreal,Quebec,Canada,http://ufcstats.com/event-details/1652f3213655b935
UFC Fight Night: Condit vs Kampmann,2009-04-01,Nashville,Tennessee,USA,http://ufcstats.com/event-details/04d5718ed2661e8c
UFC 96: Jackson vs Jardine,2009-03-07,Columbus,Ohio,USA,http://ufcstats.com/event-details/29b5791e51e7e832
UFC 95: Sanchez vs Stevenson,2009-02-21,London,England,United Kingdom,http://ufcstats.com/event-details/7d21de9c6d7c98b2
UFC Fight Night: Lauzon vs Stephens,2009-02-07,Tampa,Florida,USA,http://ufcstats.com/event-details/d1759b2b7be9be56
UFC 94: St-Pierre vs Penn 2,2009-01-31,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2a542ee8a8b83559
UFC 93: Franklin vs Henderson,2009-01-17,Dublin,Leinster,Ireland,http://ufcstats.com/event-details/68c6cd5287b473a7
UFC 92: The Ultimate 2008,2008-12-27,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/23ab42947c1990e3
The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,2008-12-13,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/ea398c802d9998ee
UFC Fight Night - Fight for the Troops,2008-12-10,Fayetteville,North Carolina,USA,http://ufcstats.com/event-details/30cd319d39ee689b
UFC 91: Couture vs Lesnar,2008-11-15,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a2b06ca02bca14c0
UFC 90: Silva vs Cote,2008-10-25,Rosemont,Illinois,USA,http://ufcstats.com/event-details/c670aa48827d6be6
UFC 89: Bisping vs Leben,2008-10-18,Birmingham,England,United Kingdom,http://ufcstats.com/event-details/312f47c3d2f83ffa
UFC Fight Night: Diaz vs Neer,2008-09-17,Omaha,Nebraska,USA,http://ufcstats.com/event-details/279093302a6f44b3
UFC 88: Breakthrough,2008-09-06,Atlanta,Georgia,USA,http://ufcstats.com/event-details/0db70ca89e1c7374
UFC 87: Seek And Destroy,2008-08-09,Minneapolis,Minnesota,USA,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
UFC: Silva vs Irvin,2008-07-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/46f11d15c0134fe3
UFC 86: Jackson vs Griffin,2008-07-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/bf12aca029bfcc47
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,2008-06-21,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2299605af59fd309
UFC 85: Bedlam,2008-06-07,London,England,United Kingdom,http://ufcstats.com/event-details/2efbc83a6b9b7f86
UFC 84: Ill Will,2008-05-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2549d63da9c456cb
UFC 83: Serra vs St-Pierre 2,2008-04-19,Montreal,Quebec,Canada,http://ufcstats.com/event-details/ad047e3073a775f3
UFC Fight Night: Florian vs Lauzon,2008-04-02,Broomfield,Colorado,USA,http://ufcstats.com/event-details/b9e871af730f826c
UFC 82: Pride of a Champion,2008-03-01,Columbus,Ohio,USA,http://ufcstats.com/event-details/598a58db87b890ee
UFC 81: Breaking Point,2008-02-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/597db668b01c442c
UFC Fight Night: Swick vs Burkman,2008-01-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/33e33d51f289d2a1
UFC 80: Rapid Fire,2008-01-19,Newcastle,England,United Kingdom,http://ufcstats.com/event-details/a24e080000fa7a35
UFC 79: Nemesis,2007-12-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/7269329bd87eb479
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,2007-12-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/df85d6ec3493d120
UFC 78: Validation,2007-11-17,Newark,New Jersey,USA,http://ufcstats.com/event-details/1d147d4163a6989b
UFC 77: Hostile Territory,2007-10-20,Cincinnati,Ohio,USA,http://ufcstats.com/event-details/91181b29be041f1c
UFC 76: Knockout,2007-09-22,Anaheim,California,USA,http://ufcstats.com/event-details/bad28b7b34f334de
UFC Fight Night: Thomas vs Florian,2007-09-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/f341f9551ba744e2
UFC 75: Champion vs Champion,2007-09-08,London,England,United Kingdom,http://ufcstats.com/event-details/0aa92558424ced9e
UFC 74: Respect,2007-08-25,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a5c53b3ddb31cc7d
UFC 73: Stacked,2007-07-07,Sacramento,California,USA,http://ufcstats.com/event-details/2a6f8136da1e52c0
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,2007-06-23,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e7ec11096eac0282
UFC 72: Victory,2007-06-16,Belfast,Northern Ireland,United Kingdom,http://ufcstats.com/event-details/5ca158b1cc9cb242
UFC Fight Night: Stout vs Fisher,2007-06-12,Hollywood,Florida,USA,http://ufcstats.com/event-details/304fcd812f12c589
UFC 71: Liddell vs Jackson,2007-05-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2e04a3b4a2011b97
UFC 70: Nations Collide,2007-04-21,Manchester,England,United Kingdom,http://ufcstats.com/event-details/4604ab1de9058474
UFC 69: Shootout,2007-04-07,Houston,Texas,USA,http://ufcstats.com/event-details/c1684f00c626f4c0
UFC Fight Night: Stevenson vs Guillard,2007-04-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/a6c2f5381d575920
UFC 68: The Uprising,2007-03-03,Columbus,Ohio,USA,http://ufcstats.com/event-details/de3ed2e152520c8d
UFC 67: All or Nothing,2007-02-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/63b65af1c5cb02cb
UFC Fight Night: Evans vs Salmon,2007-01-25,Hollywood,Florida,USA,http://ufcstats.com/event-details/13c4313ed0f744f3
UFC 66: Liddell vs Ortiz 2,2006-12-30,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/ee5df903f80c6816
UFC Fight Night: Sanchez vs Riggs,2006-12-13,San Diego,California,USA,http://ufcstats.com/event-details/21b8a0f5c231096f
UFC 65: Bad Intentions,2006-11-18,Sacramento,California,USA,http://ufcstats.com/event-details/3fed746acfd026dd
The Ultimate Fighter: The Comeback Finale,2006-11-11,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/baf942f4bcb09894
UFC 64: Unstoppable,2006-10-14,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/13b2f59210dda9cc
Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,Hollywood,Florida,USA,http://ufcstats.com/event-details/577ec7e108b94be3
UFC 63: Hughes vs Penn,2006-09-23,Anaheim,California,USA,http://ufcstats.com/event-details/13e62d766b709aa6
UFC 62: Liddell vs Sobral,2006-08-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/f717b6002486f73f
UFC Fight Night 6,2006-08-17,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/46c8ec317aff28ac
UFC 61: Bitter Rivals,2006-07-08,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/f70144caea5c4c80
UFC Fight Night 5,2006-06-28,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/445a98acb8985970
